Sector,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
53,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.113000,0.000000,0.000000,0.000000,0.000000,0.000000,401.696000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.704000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.379000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,215.467000,53.097000,0.000000,0.000000,313.634000,140.289000,157.586000,559.387000,116.075000,183.536000,16.578000,1230.531000,57.669000,1375.683000,1158.206000,382.590000,73.150000,445.853000,630.542000,2166.606000,1964.487000,0.266000,7.012000,0.630000,1.873000,59.282000,0.278000,146.335000,207.443000,107.731000,195.069000,64.652000,56.304000,15662.917000,394.317000,666.331000,52.200000,154.310000,17.430000,35.053000,0.000000,283.743000,235.932000,42.582000,0.541000,0.000000,0.000000,0.320000,0.000000,656.164000,0.000000,0.000000,0.000000,0.000000,76.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.325000,0.000000,0.000000,0.000000,0.000000,0.000000,10.303000,0.000000,10.536000,0.000000,0.000000,0.447000,0.000000,0.000000,0.000000,0.000000,0.000000,1.593000,0.000000,0.000000,0.061000,0.000000,0.422000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.350000,0.404000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.429000,0.478000,0.759000,0.361000,0.355000,17.776000,1.742000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.450000,0.000000,6.112000,0.000000,0.000000,0.000000,2.954000,0.000000,0.000000,0.000000,0.000000,8.806000,0.000000,0.000000,0.000000,0.000000,0.000000,442.723000
54,0.000000,1.925000,0.000000,0.000000,0.000000,2.457000,0.000000,0.000000,39.431000,0.000000,0.000000,0.000000,0.000000,0.000000,683.018000,0.617000,29.468000,0.561000,20.549000,9.518000,9.819000,0.000000,0.550000,29.640000,0.000000,0.000000,0.000000,17.694000,0.000000,0.000000,50.346000,472.983000,150.390000,0.000000,0.000000,0.000000,143.464000,0.000000,91.314000,143.782000,209.755000,4.933000,1.650000,434.895000,116.565000,0.000000,129.299000,22.863000,0.000000,0.000000,0.000000,1.908000,85.761000,1595.634000,71.079000,492.945000,494.628000,108.819000,54.458000,1235.836000,357.149000,2047.212000,2156.621000,230.431000,126.329000,286.728000,206.349000,1932.365000,1058.541000,135.949000,79.436000,6.481000,115.556000,486.627000,0.264000,159.283000,735.267000,749.432000,707.686000,156.262000,172.758000,9741.947000,1132.506000,426.747000,317.195000,48.119000,99.328000,322.118000,2.306000,608.866000,780.874000,159.506000,0.957000,0.000000,0.000000,17.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.034000,0.000000,0.000000,0.000000,0.000000,516.389000,273.857000,234.061000,6.201000,153.527000,0.000000,0.000000,0.000000,0.000000,0.000000,1.402000,0.000000,0.000000,81.366000,0.000000,0.000000,0.000000,292.886000,0.000000,0.000000,6.278000,78.296000,0.000000,0.644000,2.780000,0.000000,0.000000,0.000000,3.641000,0.000000,2.166000,0.000000,2.304000,57.626000,0.000000,0.639000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.382000,349.648000,1.695000,18.142000,26.923000,4.744000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.464000,0.809000,281.687000,0.000000,36.542000,100.270000,11.606000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.849000,0.000000,0.000000,0.000000,5.468000,0.000000,0.000000,82.997000,0.000000,0.000000,71.441000,0.000000,129.724000,0.000000,0.000000,0.000000,62.686000,0.000000,0.000000,0.000000,0.000000,283.189000,3.194000,0.000000,0.000000,0.000000,0.000000,1428.663000
55,275.310000,337.964000,0.000000,0.000000,3.672000,0.345000,230.538000,8.029000,13.300000,0.000000,237.586000,1.920000,0.000000,0.000000,954.757000,0.000000,0.000000,0.868000,1.097000,0.591000,63.144000,0.000000,4.001000,1.388000,5.008000,0.000000,0.754000,0.000000,8.072000,0.562000,17.574000,29.777000,9.890000,2.092000,0.000000,1.704000,4.327000,0.477000,0.000000,0.462000,1.984000,3.455000,37.809000,107.665000,0.000000,3.133000,6.770000,124.171000,9.925000,1.289000,3.591000,5.840000,6.534000,30.467000,10.946000,109.551000,63.225000,11.304000,11.799000,70.946000,49.576000,185.779000,152.693000,35.367000,12.206000,14.149000,24.519000,42.933000,64.511000,0.284000,0.894000,0.270000,2.901000,46.629000,0.000000,2.264000,10.835000,75.095000,24.146000,100.430000,29.312000,550.801000,36.656000,78.701000,8.129000,10.914000,8.088000,30.413000,1.129000,61.830000,54.810000,306.783000,4.096000,84.714000,65.164000,39.677000,0.619000,10.979000,0.000000,6.948000,44.298000,72.014000,0.835000,0.000000,12.378000,68.789000,0.361000,0.000000,0.000000,1.254000,3.370000,14.251000,0.000000,0.356000,43.219000,7.461000,1.896000,0.429000,0.544000,323.300000,32.904000,0.000000,60.775000,0.000000,0.000000,0.612000,3.157000,0.610000,0.421000,13.766000,46.112000,13.087000,3.617000,27.172000,1.149000,0.000000,0.000000,18.805000,0.000000,10.174000,29.741000,9.551000,0.302000,6.338000,49.057000,25.314000,0.000000,0.000000,0.000000,0.000000,0.391000,0.000000,0.000000,32.014000,3.868000,1.011000,135.699000,2.229000,0.000000,0.929000,0.894000,0.000000,0.000000,0.159000,1.356000,49.302000,63.003000,234.901000,22.983000,11.699000,96.405000,16.877000,143.580000,0.000000,0.453000,1.486000,9.927000,0.832000,31.382000,0.000000,0.000000,0.000000,0.583000,0.000000,0.000000,808.992000,0.000000,0.000000,72.961000,0.000000,0.871000,0.000000,0.000000,0.000000,0.421000,0.000000,0.000000,0.000000,0.000000,1226.563000,1.450000,0.000000,0.000000,0.000000,0.000000,1366.028000
56,51.305000,41.207000,2.321000,20.206000,18.810000,4.748000,823.365000,0.000000,34.155000,0.000000,920.385000,0.546000,0.529000,0.000000,49152.087000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,241.246000,538.015000,0.000000,0.000000,0.000000,0.000000,104.267000,0.000000,0.000000,0.000000,0.000000,0.000000,0.889000,1236.799000,76.006000,0.000000,8.224000,257.781000,9.480000,6.586000,28.903000,9.407000,16.635000,0.000000,421.725000,3.316000,2441.138000,222.603000,8.571000,16.807000,1425.688000,33.793000,153.373000,673.569000,275.577000,478.521000,179.831000,24.586000,496.007000,627.573000,107.399000,55.068000,0.283000,249.695000,193.119000,0.000000,25.643000,45.321000,637.087000,254.912000,182.447000,632.605000,3578.341000,1449.817000,927.140000,161.665000,113.408000,31.651000,88.987000,0.858000,299.698000,67.568000,1407.048000,21.133000,0.000000,36.784000,149.433000,0.112000,10.077000,1032.000000,0.000000,0.000000,638.834000,0.410000,2.623000,2.076000,7.863000,0.001000,0.000000,0.000000,1.047000,242.065000,1410.376000,14.746000,552.328000,9.327000,0.000000,0.000000,0.000000,0.000000,0.686000,60.890000,0.000000,215.647000,0.000000,0.435000,14.041000,1717.253000,0.000000,806.047000,3.352000,483.335000,0.000000,99.352000,8.051000,9.262000,758.052000,5.918000,8.334000,0.000000,0.000000,97.243000,0.000000,1129.155000,0.000000,51.395000,0.000000,0.347000,0.014000,13.626000,0.253000,0.000000,0.000000,19.757000,218.905000,1.743000,119.759000,125.350000,69.089000,12.967000,1.485000,4.059000,2.265000,2.311000,121.282000,0.112000,427.339000,36.832000,1553.203000,0.483000,25.783000,2.339000,0.252000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,224.562000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.501000,0.000000,0.000000,138.528000,3.445000,1238.929000,0.000000,0.000000,0.000000,598.679000,0.000000,0.000000,0.000000,0.000000,556.717000,25.114000,0.000000,0.000000,0.000000,0.000000,213.263000
57,0.000000,0.548000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.787000,0.000000,1.985000,4458.694000,2367.373000,65.193000,58.612000,2675.486000,821.907000,54.991000,27.795000,1.914000,733.599000,4461.726000,839.168000,0.000000,0.000000,0.000000,0.000000,9.893000,16.385000,0.475000,0.000000,246.973000,607.357000,0.000000,206.122000,117.098000,825.688000,759.967000,209.291000,23.707000,87.173000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.540000,3.542000,141.559000,2276.024000,9.378000,8.685000,199.518000,39.243000,149.317000,312.283000,586.400000,9.967000,86.236000,22.864000,371.817000,473.994000,4.658000,7.436000,0.411000,23.842000,16.499000,0.000000,22.147000,14.399000,58.621000,43.030000,84.559000,22.442000,646.436000,29.387000,11.840000,5.027000,10.238000,10.196000,23.292000,0.966000,21.657000,46.891000,77.010000,14.611000,0.992000,0.748000,5.891000,0.000000,0.000000,0.000000,0.562000,0.000000,0.000000,1.804000,15.996000,2.418000,0.000000,0.000000,0.893000,0.000000,0.000000,6.833000,40.541000,0.572000,5.496000,0.000000,0.000000,0.000000,0.000000,0.423000,0.456000,0.000000,0.000000,0.348000,0.338000,0.000000,0.000000,10.269000,0.000000,2.956000,1.035000,28.203000,1.444000,0.594000,1.237000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.590000,0.852000,196.218000,0.000000,1.185000,0.000000,0.000000,0.000000,0.000000,0.000000,0.383000,0.000000,0.902000,0.672000,0.000000,0.430000,0.446000,0.423000,0.891000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.185000,1.802000,53.934000,0.000000,0.000000,0.445000,0.440000,0.431000,0.451000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.986000,0.000000,0.000000,660.778000,0.925000,69.422000,0.000000,0.000000,0.000000,33.546000,0.000000,0.000000,0.000000,0.000000,184.634000,0.385000,0.000000,0.000000,0.000000,0.000000,9583.388000
58,0.574000,3.972000,0.183000,0.000000,30.110000,1.818000,35.450000,12.683000,0.000000,4.341000,0.000000,0.000000,0.548000,0.000000,2067.554000,0.000000,0.000000,0.000000,0.000000,6.424000,0.000000,0.000000,5.606000,0.000000,17.446000,0.000000,0.000000,46.628000,0.000000,44.544000,567.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,139.494000,0.461000,95.572000,358.752000,0.000000,0.000000,12.354000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,475.562000,0.000000,568.934000,0.000000,482.223000,0.000000,4.561000,49.482000,0.000000,0.405000,101.495000,0.000000,18.375000,0.978000,19.746000,0.000000,0.000000,7.045000,0.625000,0.000000,0.000000,0.000000,0.456000,0.458000,972.325000,227.970000,144.236000,633.446000,0.842000,187.853000,0.000000,318.592000,313.824000,0.000000,0.000000,379.014000,106.253000,20.528000,42.568000,7.227000,1353.621000,0.000000,65.025000,0.000000,44.208000,0.000000,0.000000,0.348000,9.325000,1.625000,17.027000,0.371000,0.000000,0.000000,0.000000,152.436000,214.748000,6.247000,1.408000,0.000000,0.683000,0.789000,0.439000,0.443000,1.355000,5.946000,0.357000,38.046000,0.000000,0.000000,0.000000,144.314000,93.855000,16.872000,2.321000,71.067000,7.085000,0.963000,1.364000,2.714000,1.209000,2.189000,22.078000,0.000000,11.343000,130.134000,10.199000,37.977000,0.000000,0.945000,0.000000,0.000000,0.000000,0.000000,0.000000,3.651000,2.622000,5.717000,44.308000,0.703000,68.010000,548.806000,4.648000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198000,0.231000,8.864000,6.546000,297.254000,145.382000,1.935000,15.377000,1.826000,0.000000,0.000000,10.750000,0.000000,0.000000,15.812000,26.522000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,239.059000,0.000000,0.000000,5.825000,33.913000,29.083000,0.000000,0.000000,0.000000,14.053000,0.000000,0.000000,0.000000,0.000000,11.238000,3.722000,0.000000,0.000000,0.000000,0.000000,-4792.935000
59,0.000000,929.126000,0.000000,0.000000,14.233000,0.000000,0.000000,0.344000,4.018000,0.000000,37.014000,0.000000,0.000000,0.000000,471.247000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.528000,13.016000,56.456000,0.000000,0.000000,146.392000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,9.293000,0.000000,0.000000,0.000000,0.596000,0.000000,122.975000,0.000000,0.000000,2.070000,9.466000,6.538000,15.840000,3.292000,13.729000,369.613000,163.815000,3.487000,10.277000,19.254000,11.331000,0.425000,8.525000,0.417000,2.118000,62.676000,0.273000,0.958000,0.000000,0.277000,35.020000,0.000000,4.018000,13.746000,10.721000,9.965000,716.577000,257.328000,123.967000,874.354000,296.279000,0.475000,0.488000,43.326000,0.753000,684.184000,3.430000,47.488000,152.225000,27.964000,5.811000,1.925000,19.620000,0.061000,0.000000,0.000000,44.030000,5.641000,0.991000,0.000000,33.122000,78.737000,0.000000,0.000000,0.000000,0.000000,0.000000,4.912000,28.863000,0.604000,38.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.368000,4.446000,0.000000,0.000000,0.000000,0.000000,0.000000,154.125000,0.000000,26.720000,0.000000,41.213000,0.000000,0.000000,78.508000,0.000000,0.000000,0.000000,4.930000,0.000000,0.000000,52.653000,5.276000,37.510000,0.000000,0.622000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.533000,1.114000,1.837000,21.241000,0.650000,0.000000,0.000000,0.000000,4.576000,0.000000,0.000000,0.000000,1.856000,0.788000,11.360000,206.984000,1.944000,4.869000,1.352000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.625000,0.000000,0.000000,0.683000,34.622000,65.995000,0.000000,0.000000,0.000000,31.890000,0.000000,0.000000,0.000000,0.000000,11.524000,1.590000,0.000000,0.000000,0.000000,0.000000,-709.048000
60,25.480000,14.737000,0.000000,0.000000,6.203000,0.619000,102.212000,304.377000,172.320000,51.940000,141.709000,62.862000,0.000000,0.587000,5150.011000,5.350000,2.208000,110.093000,53.499000,7.289000,14.544000,0.955000,90.555000,113.661000,1075.446000,99.357000,344.862000,96.905000,85.886000,109.483000,317.302000,1016.136000,1523.596000,812.468000,155.590000,614.364000,541.906000,206.607000,17.868000,258.450000,865.195000,295.468000,1503.428000,855.372000,116.927000,210.969000,391.942000,214.727000,389.204000,164.436000,901.274000,503.214000,382.966000,542.355000,276.912000,3550.848000,495.815000,215.615000,142.618000,2772.618000,437.586000,2245.192000,1565.238000,1115.470000,198.554000,437.520000,599.824000,872.091000,2122.078000,59.886000,151.236000,13.675000,322.928000,703.762000,5.493000,623.243000,398.248000,1164.735000,793.603000,1929.933000,811.961000,15445.059000,974.314000,642.123000,168.419000,165.207000,266.166000,253.522000,54.471000,932.980000,1198.740000,141.523000,97.310000,21.587000,11.751000,78.679000,45.816000,307.748000,52.652000,435.972000,61.130000,14.966000,288.773000,304.834000,227.359000,211.696000,43.907000,22.248000,0.701000,0.664000,384.247000,409.828000,57.238000,13.040000,94.237000,11.868000,7.596000,0.458000,0.462000,22.130000,7.272000,6.812000,151.933000,19.580000,0.470000,0.000000,143.892000,14.311000,41.484000,144.725000,230.281000,58.395000,24.866000,513.776000,19.766000,5.245000,6.268000,129.363000,0.992000,27.596000,182.976000,50.887000,14.850000,4.359000,3.110000,194.566000,10.735000,11.600000,1.289000,12.194000,6.367000,10.277000,3.573000,14.087000,11.034000,0.000000,116.292000,0.000000,0.000000,0.993000,0.000000,1.029000,1.283000,0.280000,0.751000,4.854000,6.467000,32.178000,335.951000,15.267000,276.960000,79.829000,9.967000,0.022000,19.975000,19.576000,0.000000,0.482000,5.640000,0.000000,366.120000,3.135000,0.000000,0.000000,0.000000,15.340000,0.000000,0.000000,8.020000,38.629000,387.354000,0.000000,0.000000,0.000000,187.178000,0.000000,0.000000,0.000000,0.000000,444.031000,1.975000,0.000000,0.000000,0.000000,0.000000,-884.221000
61,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,97.313000,32.911000,185.774000,57.320000,135.043000,47.100000,0.000000,0.575000,2852.758000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1342.359000,117.441000,305.760000,76.553000,56.990000,79.756000,265.490000,675.871000,1016.319000,602.561000,216.088000,550.850000,357.502000,177.135000,17.008000,230.342000,774.690000,230.812000,972.149000,369.391000,90.294000,160.900000,349.626000,192.164000,434.594000,100.590000,336.343000,176.932000,196.510000,108.261000,17.922000,517.452000,200.544000,37.397000,39.648000,250.460000,567.802000,540.001000,486.674000,118.189000,46.373000,58.176000,100.728000,153.746000,352.766000,27.206000,23.641000,2.665000,82.228000,182.250000,4.746000,113.816000,91.231000,287.947000,250.842000,387.680000,205.188000,3199.792000,387.919000,53.903000,26.716000,38.010000,176.398000,109.441000,44.896000,262.105000,253.863000,38.779000,332.244000,0.000000,0.000000,70.823000,5.561000,3.770000,446.812000,421.521000,23.992000,13.321000,44.522000,0.000000,51.698000,170.516000,366.005000,6.278000,13.838000,6.489000,745.352000,616.747000,62.935000,0.000000,67.266000,0.000000,0.000000,0.000000,0.000000,0.314000,184.003000,0.000000,37.418000,0.000000,0.000000,0.000000,59.293000,0.000000,17.927000,2.158000,34.640000,0.000000,0.000000,0.000000,0.000000,4.792000,0.000000,14.319000,0.000000,181.012000,0.000000,8.128000,0.000000,0.000000,0.323000,2.856000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.355000,1.482000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.798000,0.000000,247.972000,11.380000,252.051000,48.549000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,326.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.928000,0.000000,51.023000,0.000000,0.000000,0.000000,24.655000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278000,0.000000,0.000000,0.000000,0.000000,469.359000
62,43.233000,13.406000,0.092000,0.000000,4.945000,3.113000,3387.939000,10.192000,51.046000,3.240000,141.146000,0.541000,260.979000,0.000000,16461.214000,38.999000,71.721000,190.382000,49.907000,188.183000,86.424000,5.514000,86.237000,251.521000,357.919000,36.536000,64.954000,21.209000,8.078000,19.350000,172.216000,495.981000,305.058000,69.028000,64.206000,707.494000,116.999000,120.286000,16.008000,64.510000,337.983000,195.553000,476.212000,240.180000,188.807000,26.001000,468.406000,121.663000,87.381000,194.432000,35.990000,29.804000,143.497000,68.081000,37.863000,1006.367000,785.170000,20.863000,22.994000,289.889000,85.336000,5060.608000,2463.770000,815.050000,187.349000,667.640000,210.407000,775.912000,2050.035000,33.581000,14.069000,0.554000,34.581000,100.073000,1.181000,236.575000,55.995000,366.017000,234.984000,1543.972000,150.176000,4813.926000,1827.022000,199.535000,377.899000,89.639000,35.360000,47.277000,11.078000,163.856000,256.411000,450.314000,64.267000,29.302000,20.180000,276.665000,0.198000,91.423000,11.179000,86.399000,63.781000,23.625000,19.805000,10.720000,192.172000,24.388000,25.722000,0.567000,0.644000,4213.756000,1316.114000,1547.491000,44.792000,167.500000,53.760000,153.859000,185.748000,0.000000,1.998000,2471.977000,1.383000,0.342000,122.582000,0.338000,28.626000,69.298000,834.634000,5.639000,263.891000,17.567000,265.238000,35.744000,28.383000,179.440000,3.123000,4.304000,3.217000,109.957000,5.698000,238.704000,241.893000,7.345000,322.954000,14.871000,6.427000,95.030000,59.439000,52.500000,16.598000,11.333000,0.384000,5.321000,15.031000,129.646000,9.261000,49.602000,110.499000,24.036000,10.307000,1.121000,0.000000,1.888000,2.800000,0.189000,0.185000,43.191000,884.518000,708.823000,118.937000,22.392000,498.993000,223.650000,26.289000,0.452000,0.659000,3.119000,65.562000,5.050000,88.260000,0.000000,16.891000,0.000000,5.930000,0.000000,0.000000,4139.821000,0.000000,0.000000,23.875000,0.000000,447.589000,0.000000,0.000000,0.000000,216.285000,0.000000,0.000000,0.000000,0.000000,1863.055000,11.318000,0.000000,0.000000,0.000000,0.000000,2783.696000
